Ref,Label,timestamp,agent.id,agent.ip,agent.name,data.win.system.channel,data.win.system.eventID,data.win.system.processID,data.win.eventdata.threat Name,data.win.eventdata.authenticationPackageName,data.win.eventdata.logonProcessName,data.win.eventdata.ipAddress,data.win.eventdata.destinationIp,data.win.eventdata.destinationPortName,data.win.eventdata.user,data.win.eventdata.parentCommandLine,data.win.eventdata.commandLine,data.win.eventdata.payload,rule.level,rule.id,rule.description,rule.mitre.id,rule.mitre.tactic,rule.mitre.technique
9754,Attack,"May 2, 2025 @ 14:30:16.010",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe\"" --type=utility --utility-sub-type=unzip.mojom.Unzipper --lang=en-GB --service-sandbox-type=service --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2448,i,2564947052077239745,14891604192796319599,262144 --variations-seed-version --mojo-platform-channel-handle=1296 /prefetch:14",,3,67027,A process was created.,,,
9755,Attack,"May 2, 2025 @ 14:30:26.161",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\wbem\\wmiprvse.exe -secured -Embedding,,3,67027,A process was created.,,,
9756,Attack,"May 2, 2025 @ 14:30:44.731",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe\"" --type=gpu-process --disable-gpu-sandbox --use-gl=disabled --gpu-vendor-id=5140 --gpu-device-id=140 --gpu-sub-system-id=0 --gpu-revision=0 --gpu-driver-version=10.0.26100.3624 --no-pre-read-main-dll --gpu-preferences=UAAAAAAAAADoAAAEAAAAAAAAAAAAAAAAAABgAAEAAAAAAAAAAAAAAAAAAABCAAAAAAAAAAAAAAAAAAAAAAAAABAAAAAAAAAAEAAAAAAAAAAIAAAAAAAAAAgAAAAAAAAA --always-read-main-dll --field-trial-handle=2448,i,2564947052077239745,14891604192796319599,262144 --variations-seed-version --mojo-platform-channel-handle=5300 /prefetch:10",,3,67027,A process was created.,,,
9757,Attack,"May 2, 2025 @ 14:31:15.532",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9758,Attack,"May 2, 2025 @ 14:31:15.621",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,3,67027,A process was created.,,,
9759,Attack,"May 2, 2025 @ 14:31:15.621",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe Logon,,3,67027,A process was created.,,,
9760,Attack,"May 2, 2025 @ 14:31:15.622",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\sc.exe\"" start pushtoinstall login",,3,67027,A process was created.,,,
9761,Attack,"May 2, 2025 @ 14:31:15.634",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,\\??\\C:\\WINDOWS\\system32\\conhost.exe 0xffffffff -ForceV1,,3,67027,A process was created.,,,
9762,Attack,"May 2, 2025 @ 14:31:20.723",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9763,Attack,"May 2, 2025 @ 14:31:22.770",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9764,Attack,"May 2, 2025 @ 14:31:22.788",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
9765,Attack,"May 2, 2025 @ 14:31:24.098",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9766,Attack,"May 2, 2025 @ 14:31:37.708",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\uus\\packages\\preview\\AMD64\\MoUsoCoreWorker.exe\"" useprivatenamespaces",,3,67027,A process was created.,,,
9767,Attack,"May 2, 2025 @ 14:31:39.511",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9768,Attack,"May 2, 2025 @ 14:31:39.576",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k wusvcs -p,,3,67027,A process was created.,,,
9769,Attack,"May 2, 2025 @ 14:31:42.165",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9770,Attack,"May 2, 2025 @ 14:31:42.212",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
9771,Attack,"May 2, 2025 @ 14:31:43.483",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\uus\\packages\\preview\\AMD64\\MoNotificationUx.exe /ClearActiveNotifications /CV VFUYQe3b4EyAXY9F.1.0.0,,3,67027,A process was created.,,,
9772,Attack,"May 2, 2025 @ 14:31:43.594",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9773,Attack,"May 2, 2025 @ 14:31:46.645",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe\"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-GB --service-sandbox-type=asset_store_service --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2448,i,2564947052077239745,14891604192796319599,262144 --variations-seed-version --mojo-platform-channel-handle=4708 /prefetch:14",,3,67027,A process was created.,,,
9774,Attack,"May 2, 2025 @ 14:32:44.985",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9775,Attack,"May 2, 2025 @ 14:32:45.033",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,3,67027,A process was created.,,,
9776,Attack,"May 2, 2025 @ 14:32:47.114",16,10.12.25.5,Windows11EWS,System,7040,908,,,,,,,,,,,3,61104,Service startup type was changed,,,
9777,Attack,"May 2, 2025 @ 14:32:47.263",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9778,Attack,"May 2, 2025 @ 14:32:50.609",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},,3,67027,A process was created.,,,
9779,Attack,"May 2, 2025 @ 14:32:52.158",16,10.12.25.5,Windows11EWS,Microsoft-Windows-Windows Defender/Operational,5007,4036,,,,,,,,,,,5,62154,Windows Defender: Antimalware platform feature configuration changed,,,
9780,Attack,"May 2, 2025 @ 14:32:52.276",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""LogonUI.exe\"" /flags:0x0 /state0:0xa374b055 /state1:0x41c64e6d",,3,67027,A process was created.,,,
9781,Attack,"May 2, 2025 @ 14:32:52.313",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9782,Attack,"May 2, 2025 @ 14:32:52.313",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\TSTheme.exe -Embedding,,3,67027,A process was created.,,,
9783,Attack,"May 2, 2025 @ 14:32:52.779",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\System32\\svchost.exe -k CameraMonitor,,3,67027,A process was created.,,,
9784,Attack,"May 2, 2025 @ 14:32:54.590",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe KEYROAMING,,3,67027,A process was created.,,,
9785,Attack,"May 2, 2025 @ 14:33:08.502",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\DllHost.exe /Processid:{AB8902B4-09CA-4BB6-B78D-A8F59079A8D5},,3,67027,A process was created.,,,
9786,Attack,"May 2, 2025 @ 14:33:46.273",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe\"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-GB --service-sandbox-type=asset_store_service --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2448,i,2564947052077239745,14891604192796319599,262144 --variations-seed-version --mojo-platform-channel-handle=4684 /prefetch:14",,3,67027,A process was created.,,,
9787,Attack,"May 2, 2025 @ 14:33:48.445",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\ProvTool.exe\"" /turn 5 /source LogonIdleTask",,3,67027,A process was created.,,,
9788,Attack,"May 2, 2025 @ 14:33:48.462",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\UCPDMgr.exe\""",,3,67027,A process was created.,,,
9789,Attack,"May 2, 2025 @ 14:33:48.472",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,\\??\\C:\\WINDOWS\\system32\\conhost.exe 0xffffffff -ForceV1,,3,67027,A process was created.,,,
9790,Attack,"May 2, 2025 @ 14:35:37.314",0,,wazuhVM,,,,,,,,,,,,,,7,533,Listened ports status (netstat) changed (new port opened or closed).,,,
9791,Attack,"May 2, 2025 @ 14:35:49.005",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\devicecensus.exe\"" UserCxt",,3,67027,A process was created.,,,
9792,Attack,"May 2, 2025 @ 14:37:48.081",15,10.12.25.3,Windows11,Security,4624,860,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9793,Attack,"May 2, 2025 @ 14:37:48.130",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k GPSvcGroup,,3,67027,A process was created.,,,
9794,Attack,"May 2, 2025 @ 14:37:48.867",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe,,3,67027,A process was created.,,,
9795,Attack,"May 2, 2025 @ 14:38:44.448",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9796,Attack,"May 2, 2025 @ 14:38:44.465",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9797,Attack,"May 2, 2025 @ 14:38:44.465",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:App.AppXpybpk6fj2fe0gb0jan49e6dncngk3pa1.mca",,3,67027,A process was created.,,,
9798,Attack,"May 2, 2025 @ 14:38:44.474",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:Global.RulesEngine.AppXgphnekvm0vv49drvfehh4b6kyf6ckafp.mca",,3,67027,A process was created.,,,
9799,Attack,"May 2, 2025 @ 14:38:44.515",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:WindowsBackup.AppXnn6fnh4raxtmg45ba8k2f4ykb7n0k3y4.mca",,3,67027,A process was created.,,,
9800,Attack,"May 2, 2025 @ 14:38:46.912",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9801,Attack,"May 2, 2025 @ 14:38:57.829",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe\"" --type=utility --utility-sub-type=asset_store.mojom.AssetStoreService --lang=en-GB --service-sandbox-type=asset_store_service --no-pre-read-main-dll --always-read-main-dll --field-trial-handle=2448,i,2564947052077239745,14891604192796319599,262144 --variations-seed-version --mojo-platform-channel-handle=5280 /prefetch:14",,3,67027,A process was created.,,,
9802,Attack,"May 2, 2025 @ 14:39:14.245",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9803,Attack,"May 2, 2025 @ 14:39:14.255",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9804,Attack,"May 2, 2025 @ 14:39:14.255",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:Global.DesktopSpotlight.AppXz2j21w56bgxkgsjhtn7zkjsepq96erz2.mca",,3,67027,A process was created.,,,
9805,Attack,"May 2, 2025 @ 14:39:14.259",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:Global.Accounts.AppXqe94epy97qwa6w3j6w132e8zvcs117nd.mca",,3,67027,A process was created.,,,
9806,Attack,"May 2, 2025 @ 14:39:14.267",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,3,67027,A process was created.,,,
9807,Attack,"May 2, 2025 @ 14:39:14.267",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9808,Attack,"May 2, 2025 @ 14:39:14.272",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9809,Attack,"May 2, 2025 @ 14:39:14.282",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9810,Attack,"May 2, 2025 @ 14:39:14.283",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
9811,Attack,"May 2, 2025 @ 14:39:15.283",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9812,Attack,"May 2, 2025 @ 14:39:50.121",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9813,Attack,"May 2, 2025 @ 14:39:50.162",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,3,67027,A process was created.,,,
9814,Normal,"May 2, 2025 @ 14:41:15.759",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe -RegisterUserDevice -NewAccount,,3,67027,A process was created.,,,
9815,Normal,"May 2, 2025 @ 14:41:15.759",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\wbem\\wmiprvse.exe -secured -Embedding,,3,67027,A process was created.,,,
9816,Normal,"May 2, 2025 @ 14:41:18.309",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9817,Normal,"May 2, 2025 @ 14:41:18.331",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\servicing\\TrustedInstaller.exe,,3,67027,A process was created.,,,
9818,Normal,"May 2, 2025 @ 14:41:18.340",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\uus\\packages\\preview\\AMD64\\MoUsoCoreWorker.exe\"" useprivatenamespaces",,3,67027,A process was created.,,,
9819,Normal,"May 2, 2025 @ 14:41:18.351",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9820,Normal,"May 2, 2025 @ 14:41:18.369",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k wusvcs -p,,3,67027,A process was created.,,,
9821,Normal,"May 2, 2025 @ 14:41:19.920",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9822,Normal,"May 2, 2025 @ 14:41:19.926",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
9823,Normal,"May 2, 2025 @ 14:41:19.931",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9824,Normal,"May 2, 2025 @ 14:41:37.480",0,,wazuhVM,,,,,,,,,,,,,,7,533,Listened ports status (netstat) changed (new port opened or closed).,,,
9825,Normal,"May 2, 2025 @ 14:43:23.020",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9826,Normal,"May 2, 2025 @ 14:43:23.066",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k GPSvcGroup,,3,67027,A process was created.,,,
9827,Normal,"May 2, 2025 @ 14:45:47.889",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9828,Normal,"May 2, 2025 @ 14:45:47.901",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:App.AppXmtcan0h2tfbfy7k9kn8hbxb6dmzz1zh0.mca",,3,67027,A process was created.,,,
9829,Normal,"May 2, 2025 @ 14:45:47.901",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9830,Normal,"May 2, 2025 @ 14:45:47.907",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
9831,Normal,"May 2, 2025 @ 14:45:47.921",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9832,Normal,"May 2, 2025 @ 14:45:47.922",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9833,Normal,"May 2, 2025 @ 14:47:30.635",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9834,Normal,"May 2, 2025 @ 14:47:30.646",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k wsappx -p,,3,67027,A process was created.,,,
9835,Normal,"May 2, 2025 @ 14:49:57.789",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe,,3,67027,A process was created.,,,
9836,Normal,"May 2, 2025 @ 14:49:57.799",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9837,Normal,"May 2, 2025 @ 14:49:57.801",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\BackgroundTaskHost.exe\"" -ServerName:BackgroundTaskHost.WebAccountProvider",,3,67027,A process was created.,,,
9838,Normal,"May 2, 2025 @ 14:49:57.842",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\Windows\\System32\\RuntimeBroker.exe -Embedding,,3,67027,A process was created.,,,
9839,Normal,"May 2, 2025 @ 14:49:59.284",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\sppsvc.exe,,3,67027,A process was created.,,,
9840,Normal,"May 2, 2025 @ 14:50:29.040",16,10.12.25.5,Windows11EWS,Application,16384,11904,,,,,,,,,,,3,60642,Software protection service scheduled successfully.,,,
9841,Normal,"May 2, 2025 @ 14:52:48.202",15,10.12.25.3,Windows11,Security,4624,860,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9842,Normal,"May 2, 2025 @ 14:52:48.246",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k GPSvcGroup,,3,67027,A process was created.,,,
9843,Normal,"May 2, 2025 @ 14:52:50.794",16,10.12.25.5,Windows11EWS,Security,4673,4,,,,,,,,,,,4,60107,Failed attempt to perform a privileged operation,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9844,Normal,"May 2, 2025 @ 14:52:50.835",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,"\""C:\\WINDOWS\\system32\\backgroundTaskHost.exe\"" -ServerName:Global.DesktopSpotlight.AppXz2j21w56bgxkgsjhtn7zkjsepq96erz2.mca",,3,67027,A process was created.,,,
9845,Normal,"May 2, 2025 @ 14:54:12.985",15,10.12.25.3,Windows11,Microsoft-Windows-SmbClient/Connectivity,30804,0,,,,,,,,,,,5,60011,Windows error event.,,,
9846,Normal,"May 2, 2025 @ 14:54:12.992",15,10.12.25.3,Windows11,Microsoft-Windows-SmbClient/Connectivity,30804,0,,,,,,,,,,,5,60011,Windows error event.,,,
9847,Normal,"May 2, 2025 @ 14:58:23.148",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9848,Normal,"May 2, 2025 @ 14:58:23.173",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k GPSvcGroup,,3,67027,A process was created.,,,
9849,Normal,"May 2, 2025 @ 15:00:17.228",0,,wazuhVM,,,,,,,,,,,,,,3,52002,Apparmor DENIED,,,
9850,Normal,"May 2, 2025 @ 15:00:19.228",0,,wazuhVM,,,,,,,,,,,,,,3,52002,Apparmor DENIED,,,
9851,Normal,"May 2, 2025 @ 15:02:30.666",16,10.12.25.5,Windows11EWS,Security,4624,928,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9852,Normal,"May 2, 2025 @ 15:02:30.685",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k wsappx -p,,3,67027,A process was created.,,,
9853,Normal,"May 2, 2025 @ 15:03:49.169",16,10.12.25.5,Windows11EWS,Security,4688,4,,,,,,,,,taskhostw.exe,,3,67027,A process was created.,,,
9854,Normal,"May 2, 2025 @ 15:05:37.388",0,,wazuhVM,,,,,,,,,,,,,,7,533,Listened ports status (netstat) changed (new port opened or closed).,,,
9855,Normal,"May 2, 2025 @ 15:07:31.245",15,10.12.25.3,Windows11,Microsoft-Windows-Windows Defender/Operational,1150,2144,,,,,,,,,,,3,62128,Windows Defender: Antimalware platform is running and in a healthy state,,,
9856,Normal,"May 2, 2025 @ 15:07:48.296",15,10.12.25.3,Windows11,Security,4624,860,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
9857,Normal,"May 2, 2025 @ 15:07:48.340",15,10.12.25.3,Windows11,Security,4688,4,,,,,,,,,C:\\WINDOWS\\system32\\svchost.exe -k GPSvcGroup,,3,67027,A process was created.,,,
9858,Normal,"May 2, 2025 @ 15:08:05.766",15,10.12.25.3,Windows11,Security,4624,860,,Negotiate,Advapi,,,,,,,,3,60106,Windows Logon Success,"[""T1078""]","[""Defense Evasion"", Persistence, Privilege Escalation, Initial Access]","[""Valid Accounts""]"
